election_year,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
2014,NCT OF Delhi,Chandni Chowk                 ,DILDAR HUSSAIN BEG,Male,44,GEN,IND,Shuttle,28605,0,28605,1447230
2014,NCT OF Delhi,Chandni Chowk                 ,BALRAM BARI,Male,47,GEN,IND,Cup & Saucer,599,3,602,1447230
2014,NCT OF Delhi,Chandni Chowk                 ,BIR SINGH SONI,Male,46,SC,IND,Battery Torch,881,0,881,1447230
2014,NCT OF Delhi,Chandni Chowk                 ,VIJAY SHANKER CHAUBEY,Male,42,GEN,IND,Razor,1829,0,1829,1447230
2014,NCT OF Delhi,Chandni Chowk                 ,SURENDER SINGH,Male,42,GEN,IND,Pen Nib with Seven Rays,789,0,789,1447230
2014,NCT OF Delhi,Chandni Chowk                 ,None of the Above,,,,NOTA,NOTA,4522,12,4534,1447230
2014,NCT OF Delhi,North East Delhi              ,ABDUL SAMI SALMANI,Male,58,GEN,BSP,Elephant,28011,124,28135,1957708
2014,NCT OF Delhi,North East Delhi              ,ANAND KUMAR,Male,64,GEN,AAAP,Broom,451823,218,452041,1957708
2014,NCT OF Delhi,North East Delhi              ,JAI PARKASH AGARWAL,Male,69,GEN,INC,Hand,214401,391,214792,1957708
2014,NCT OF Delhi,North East Delhi              ,MANOJ TIWARI,Male,43,GEN,BJP,Lotus,593346,2779,596125,1957708
2014,NCT OF Delhi,North East Delhi              ,A.K. AGGARWAL,Male,47,GEN,AGRJP,Pen Nib with Seven Rays,3185,6,3191,1957708
2014,NCT OF Delhi,North East Delhi              ,OM DUTT SHARMA,Male,49,GEN,SHS,Bow & Arrow,657,1,658,1957708
2014,NCT OF Delhi,North East Delhi              ,DHARAMVEER SINGH,Male,50,SC,REP,Auto- Rickshaw,601,0,601,1957708
2014,NCT OF Delhi,North East Delhi              ,PROF. NARENDERA SHARMA,Male,68,GEN,SUCI,Kite,506,2,508,1957708
2014,NCT OF Delhi,North East Delhi              ,PRADESH KUMAR,Male,31,GEN,ANC,Gas Cylinder,488,1,489,1957708
2014,NCT OF Delhi,North East Delhi              ,MOHD. ARIF SIDDIQUE,Male,26,GEN,AITC,Flowers and Grass,783,1,784,1957708
2014,NCT OF Delhi,North East Delhi              ,RAMESH SINGH SIRAL,Male,40,GEN,NADP,Stethoscope,465,0,465,1957708
2014,NCT OF Delhi,North East Delhi              ,RAJAN LAL,Male,36,SC,BRPP,Stool,504,0,504,1957708
2014,NCT OF Delhi,North East Delhi              ,ROSHAN ALI,Male,56,GEN,NLP,Table,745,0,745,1957708
2014,NCT OF Delhi,North East Delhi              ,VINAY,Male,29,GEN,BSKP,Sewing Machine,818,0,818,1957708
2014,NCT OF Delhi,North East Delhi              ,MOHD. HASNAN KHAN,Male,33,GEN,JKNPP,Bicycle,1257,0,1257,1957708
2014,NCT OF Delhi,North East Delhi              ,AMIT KUMAR SHARMA,Male,38,GEN,IND,Ceiling Fan,1886,6,1892,1957708
2014,NCT OF Delhi,North East Delhi              ,ALI HUSAN,Male,40,GEN,IND,Bat,1695,0,1695,1957708
2014,NCT OF Delhi,North East Delhi              ,DAN BAHADUR YADAV,Male,50,GEN,IND,Hat,1921,0,1921,1957708
2014,NCT OF Delhi,North East Delhi              ,DINESH PAL SINGH,Male,35,GEN,IND,Telephone,1263,0,1263,1957708
2014,NCT OF Delhi,North East Delhi              ,H.K. MAHENDRU,Male,78,GEN,IND,Battery Torch,2419,0,2419,1957708
2014,NCT OF Delhi,North East Delhi              ,MUKESH KUMAR ARORA,Male,40,GEN,IND,Table Lamp,1669,0,1669,1957708
2014,NCT OF Delhi,North East Delhi              ,MOHD. HASNAIN,Male,55,GEN,IND,Scissors,878,1,879,1957708
2014,NCT OF Delhi,North East Delhi              ,HARSH KUMAR,Male,38,SC,IND,HOCKEY & BALL,663,0,663,1957708
2014,NCT OF Delhi,North East Delhi              ,None of the Above,,,,NOTA,NOTA,3812,12,3824,1957708
2014,NCT OF Delhi,East Delhi                    ,MAHEISH GIRRI,Male,39,GEN,BJP,Lotus,571567,635,572202,1829578
2014,NCT OF Delhi,East Delhi                    ,MOHAMMAD SHAKEEL SAIFI,Male,42,GEN,BSP,Elephant,18544,31,18575,1829578
2014,NCT OF Delhi,East Delhi                    ,RAJMOHAN GANDHI,Male,78,GEN,AAAP,Broom,381642,97,381739,1829578
2014,NCT OF Delhi,East Delhi                    ,SANDEEP DIKSHIT,Male,49,GEN,INC,Hand,203099,141,203240,1829578
2014,NCT OF Delhi,East Delhi                    ,ARUN THAKUR,Male,39,GEN,SPP,Bat,1708,0,1708,1829578
2014,NCT OF Delhi,East Delhi                    ,OMPAL SINGH,Male,44,GEN,kajp,School Bag,349,0,349,1829578
2014,NCT OF Delhi,East Delhi                    ,JAI RAM LAL,Male,49,GEN,JKNPP,Bicycle,668,0,668,1829578
2014,NCT OF Delhi,East Delhi                    ,DR. NABHIT KAPUR,Male,26,GEN,NADP,Stethoscope,210,0,210,1829578
2014,NCT OF Delhi,East Delhi                    ,MOHD NASEER,Male,39,GEN,PECP,Ceiling Fan,339,0,339,1829578
2014,NCT OF Delhi,East Delhi                    ,PRAVEEN KUMAR,Male,33,SC,BJM,Hat,325,0,325,1829578
2014,NCT OF Delhi,East Delhi                    ,PREM SINGH,Male,57,GEN,SP(I),Battery Torch,761,0,761,1829578
2014,NCT OF Delhi,East Delhi                    ,MANJU CHHIBBER,Female,58,GEN,RPI(A),Sewing Machine,402,0,402,1829578
2014,NCT OF Delhi,East Delhi                    ,RAJESH,Male,45,GEN,ANC,Candles,420,2,422,1829578
2014,NCT OF Delhi,East Delhi                    ,RAM BRIKSH MALL,Male,58,GEN,HND,Coconut,527,0,527,1829578
2014,NCT OF Delhi,East Delhi                    ,VIRENDRA MAYER,Male,60,GEN,SJP(R),Diesel Pump,395,0,395,1829578
2014,NCT OF Delhi,East Delhi                    ,SHAKEEL AHMED,Male,32,GEN,JMBP,Ring,1515,0,1515,1829578
2014,NCT OF Delhi,East Delhi                    ,MOHD SHAHID SIDDIQUI,Male,51,GEN,AITC,Flowers and Grass,3894,0,3894,1829578
2014,NCT OF Delhi,East Delhi                    ,KUMAR VIVEK GAUTAM,Male,32,SC,IND,Table Lamp,978,0,978,1829578
2014,NCT OF Delhi,East Delhi                    ,JAGANNATH TIWARI,Male,39,GEN,IND,Gas Cylinder,1153,0,1153,1829578
2014,NCT OF Delhi,East Delhi                    ,DEEPAK KUMAR,Male,31,SC,IND,Slate,674,0,674,1829578
2014,NCT OF Delhi,East Delhi                    ,PADAM CHAND,Male,61,GEN,IND,Auto- Rickshaw,404,0,404,1829578
2014,NCT OF Delhi,East Delhi                    ,MOHAMMED NAEEM,Male,37,GEN,IND,Scissors,466,0,466,1829578
2014,NCT OF Delhi,East Delhi                    ,MANJEET SINGH,Male,26,GEN,IND,Gas Stove,415,0,415,1829578
2014,NCT OF Delhi,East Delhi                    ,None of the Above,,,,NOTA,NOTA,4973,2,4975,1829578
2014,NCT OF Delhi,New Delhi                     ,AJAY MAKAN,Male,50,GEN,INC,Hand,182627,266,182893,1490147
2014,NCT OF Delhi,New Delhi                     ,ASHISH KHETAN,Male,38,GEN,AAAP,Broom,290515,127,290642,1490147
2014,NCT OF Delhi,New Delhi                     ,MEENAKASHI LEKHI,Female,46,GEN,BJP,Lotus,452480,870,453350,1490147
2014,NCT OF Delhi,New Delhi                     ,SOLOMON GEORGE,Male,50,GEN,BSP,Elephant,6075,13,6088,1490147
2014,NCT OF Delhi,New Delhi                     ,DEVI SINGH,Male,33,GEN,RaJPa,Dish Antenna,217,0,217,1490147
2014,NCT OF Delhi,New Delhi                     ,DHEERAJ PURI,Male,35,GEN,SHS,Bow & Arrow,347,0,347,1490147
2014,NCT OF Delhi,New Delhi                     ,NAVEEN CHANDRA,Male,40,GEN,NADP,Stethoscope,199,0,199,1490147
2014,NCT OF Delhi,New Delhi                     ,PRADEEP VARMA,Male,49,GEN,BVLP,Balloon,161,0,161,1490147
2014,NCT OF Delhi,New Delhi                     ,BISWAJIT RANJIT CHATTERJEE,Male,77,GEN,AITC,Flowers and Grass,908,1,909,1490147
2014,NCT OF Delhi,New Delhi                     ,MEENA SINGLA,Female,44,GEN,PHRC,Pen Nib with Seven Rays,202,3,205,1490147
2014,NCT OF Delhi,New Delhi                     ,RAMANUJ PATEL,Male,36,GEN,SPP,Bottle,158,0,158,1490147
2014,NCT OF Delhi,New Delhi                     ,LAKSHMI NARAYAN,Male,46,SC,BHBP,Sewing Machine,365,1,366,1490147
2014,NCT OF Delhi,New Delhi                     ,SWADESH OHRI,Male,72,GEN,ATBP,Bat,580,2,582,1490147
2014,NCT OF Delhi,New Delhi                     ,SUJEET JHA,Male,30,GEN,bjdi,Hat,387,1,388,1490147
2014,NCT OF Delhi,New Delhi                     ,SUNITA CHAUDHARY,Female,37,GEN,JKNPP,Bicycle,528,0,528,1490147
2014,NCT OF Delhi,New Delhi                     ,ANJUMAN AGNIHOTRI,Male,53,GEN,IND,Walking Stick,887,0,887,1490147
2014,NCT OF Delhi,New Delhi                     ,GHANSHYAM DASS,Male,57,SC,IND,Ceiling Fan,862,0,862,1490147
2014,NCT OF Delhi,New Delhi                     ,DAL CHAND,Male,52,SC,IND,Whistle,662,0,662,1490147
2014,NCT OF Delhi,New Delhi                     ,NARENDRA SINGH RAWAT,Male,43,GEN,IND,Cup & Saucer,686,1,687,1490147
2014,NCT OF Delhi,New Delhi                     ,NIKHIL SABLANIA,Male,34,SC,IND,Chappals,444,0,444,1490147
2014,NCT OF Delhi,New Delhi                     ,PADMAJA KANDUKURI,Female,50,GEN,IND,Television,213,0,213,1490147
2014,NCT OF Delhi,New Delhi                     ,RATHEESH,Male,26,GEN,IND,Brush,532,0,532,1490147
2014,NCT OF Delhi,New Delhi                     ,RAVI KUMAR GUPTA,Male,66,GEN,IND,Shuttle,20026,2,20028,1490147
2014,NCT OF Delhi,New Delhi                     ,RUBINA KHAN,Female,26,GEN,IND,Carrot,1260,0,1260,1490147
2014,NCT OF Delhi,New Delhi                     ,LUKMAN KHAN,Male,52,GEN,IND,Candles,203,0,203,1490147
2014,NCT OF Delhi,New Delhi                     ,VISHAL KHOSLA,Male,51,GEN,IND,Gas Stove,298,0,298,1490147
2014,NCT OF Delhi,New Delhi                     ,VED PRAKASH,Male,56,SC,IND,Ring,186,0,186,1490147
2014,NCT OF Delhi,New Delhi                     ,K P SANKARAN MENON,Male,68,GEN,IND,Grapes,499,0,499,1490147
2014,NCT OF Delhi,New Delhi                     ,HARKRISHAN DAS NIJHAWAN,Male,50,GEN,IND,Camera,429,0,429,1490147
2014,NCT OF Delhi,New Delhi                     ,None of the Above,,,,NOTA,NOTA,5583,6,5589,1490147
2014,NCT OF Delhi,North West Delhi              ,UDIT RAJ,Male,56,SC,BJP,Lotus,627529,2331,629860,2194343
2014,NCT OF Delhi,North West Delhi              ,KRISHNA TIRATH,Female,58,SC,INC,Hand,157242,226,157468,2194343
2014,NCT OF Delhi,North West Delhi              ,BASANT PANWAR,Male,46,SC,BSP,Elephant,21446,39,21485,2194343
2014,NCT OF Delhi,North West Delhi              ,RAKHI BIRLA,Female,27,SC,AAAP,Broom,522842,216,523058,2194343
2014,NCT OF Delhi,North West Delhi              ,INDER SINGH SANSI,Male,51,SC,Aa S P,Gas Cylinder,1749,0,1749,2194343
2014,NCT OF Delhi,North West Delhi              ,DHARAMRAJ,Male,40,SC,BPC,Glass Tumbler,1677,3,1680,2194343
2014,NCT OF Delhi,North West Delhi              ,RAJESH KUMAR,Male,41,SC,RBHP,Kite,538,7,545,2194343
2014,NCT OF Delhi,North West Delhi              ,VIJAY KUMAR,Male,39,SC,RPI(A),Sewing Machine,661,1,662,2194343
2014,NCT OF Delhi,North West Delhi              ,KAMINI KAUR,Female,49,SC,IND,Cot,651,15,666,2194343
2014,NCT OF Delhi,North West Delhi              ,JODHRAJ PAHARIA,Male,65,SC,IND,FLUTE,2277,2,2279,2194343
2014,NCT OF Delhi,North West Delhi              ,BHUP SINGH,Male,77,SC,IND,Kettle,1106,1,1107,2194343
2014,NCT OF Delhi,North West Delhi              ,RAM KARAN SAURAN,Male,60,SC,IND,Cup & Saucer,1619,2,1621,2194343
2014,NCT OF Delhi,North West Delhi              ,SHAILENDER KUMAR,Male,34,SC,IND,Battery Torch,3446,0,3446,2194343
2014,NCT OF Delhi,North West Delhi              ,SUNIL CHHIKARA,Male,42,SC,IND,Coconut,1583,1,1584,2194343
2014,NCT OF Delhi,North West Delhi              ,None of the Above,,,,NOTA,NOTA,8815,11,8826,2194343
2014,NCT OF Delhi,West Delhi                    ,JARNAIL SINGH,Male,41,GEN,AAAP,Broom,382610,199,382809,2039410
2014,NCT OF Delhi,West Delhi                    ,PARVESH SAHIB SINGH VERMA,Male,36,GEN,BJP,Lotus,649542,1853,651395,2039410
2014,NCT OF Delhi,West Delhi                    ,MAHABAL MISHRA,Male,61,GEN,INC,Hand,193034,232,193266,2039410
2014,NCT OF Delhi,West Delhi                    ,RAJ PAL SINGH,Male,51,GEN,BSP,Elephant,8687,20,8707,2039410
2014,NCT OF Delhi,West Delhi                    ,UDAY KUMAR SINGH KUSHWAHA,Male,31,GEN,BMUP,Cot,805,0,805,2039410
2014,NCT OF Delhi,West Delhi                    ,KARAM CHAND LATHWAL,Male,48,GEN,BPC,Gas Cylinder,353,0,353,2039410
2014,NCT OF Delhi,West Delhi                    ,CHARAN JEET SINGH KHALSA,Male,46,GEN,AIFB,Lion,450,1,451,2039410
2014,NCT OF Delhi,West Delhi                    ,DINESH KUMAR KUSHWAHA,Male,34,GEN,ABSP,Auto- Rickshaw,651,0,651,2039410
2014,NCT OF Delhi,West Delhi                    ,DEEPAK KUMAR,Male,30,SC,RJAP,Sewing Machine,415,0,415,2039410
2014,NCT OF Delhi,West Delhi                    ,RAKESH KUMAR,Male,31,GEN,bjdi,Hat,456,2,458,2039410
2014,NCT OF Delhi,West Delhi                    ,HAR GOBIND ARORA,Male,42,GEN,SHS,Bow & Arrow,697,6,703,2039410
2014,NCT OF Delhi,West Delhi                    ,ISTAK KHAN,Male,38,GEN,IND,Ceiling Fan,986,2,988,2039410
2014,NCT OF Delhi,West Delhi                    ,JARNAIL SINGH,Male,59,GEN,IND,Battery Torch,5957,3,5960,2039410
2014,NCT OF Delhi,West Delhi                    ,JARNAIL SINGH,Male,44,GEN,IND,Shuttle,84722,0,84722,2039410
2014,NCT OF Delhi,West Delhi                    ,BABU SINGH DUKHIYA,Male,57,SC,IND,Batsman,1654,0,1654,2039410
2014,NCT OF Delhi,West Delhi                    ,VIRENDER MOHAN VATS,Male,56,GEN,IND,Coconut,3078,0,3078,2039410
2014,NCT OF Delhi,West Delhi                    ,SUNIL SOURABH,Male,45,GEN,IND,Television,3624,0,3624,2039410
2014,NCT OF Delhi,West Delhi                    ,None of the Above,,,,NOTA,NOTA,7924,8,7932,2039410
2014,NCT OF Delhi,South Delhi                   ,COL DEVINDER SEHRAWAT,Male,48,GEN,AAAP,Broom,390858,122,390980,1752748
2014,NCT OF Delhi,South Delhi                   ,RAMESH KUMAR,Male,58,GEN,INC,Hand,125061,152,125213,1752748
2014,NCT OF Delhi,South Delhi                   ,RAMESH BIDHURI,Male,52,GEN,BJP,Lotus,497151,829,497980,1752748
2014,NCT OF Delhi,South Delhi                   ,SHRICHAND TANWAR,Male,68,GEN,CPI,Ears of Corn And Sickle,4474,1,4475,1752748
2014,NCT OF Delhi,South Delhi                   ,SANJAY KUMAR RAI,Male,47,GEN,BSP,Elephant,10861,12,10873,1752748
2014,NCT OF Delhi,South Delhi                   ,CHO. OMBIR SINGH NAUGHWAR,Male,51,GEN,BHBP,Sewing Machine,301,2,303,1752748
2014,NCT OF Delhi,South Delhi                   ,MOHAN KANUGA,Male,66,GEN,JKNPP,Bicycle,561,0,561,1752748
2014,NCT OF Delhi,South Delhi                   ,SREERUPA MITRA CHAUDHURY,Female,49,GEN,AITC,Flowers and Grass,802,1,803,1752748
2014,NCT OF Delhi,South Delhi                   ,HAFIZ MUSTAQ,Male,53,GEN,JSMP,Pressure Cooker,357,0,357,1752748
2014,NCT OF Delhi,South Delhi                   ,KIRAN PAL SINGH,Male,63,GEN,IND,Telephone,314,0,314,1752748
2014,NCT OF Delhi,South Delhi                   ,D. K. CHOPRA,Male,60,GEN,IND,Kite,410,2,412,1752748
2014,NCT OF Delhi,South Delhi                   ,TEJ PAL SINGH,Male,38,SC,IND,Bat,1214,1,1215,1752748
2014,NCT OF Delhi,South Delhi                   ,DR. DUSMANTA KUMAR GIRI,Male,54,GEN,IND,Candles,556,4,560,1752748
2014,NCT OF Delhi,South Delhi                   ,NARESH KUMAR CHANDALIYA,Male,50,SC,IND,Gas Cylinder,913,0,913,1752748
2014,NCT OF Delhi,South Delhi                   ,RAKESH KUMAR,Male,42,GEN,IND,Diesel Pump,1071,0,1071,1752748
2014,NCT OF Delhi,South Delhi                   ,RUBY YADAV,Female,33,GEN,IND,Shuttle,56747,2,56749,1752748
2014,NCT OF Delhi,South Delhi                   ,SHAHID,Male,38,GEN,IND,Stethoscope,2841,0,2841,1752748
2014,NCT OF Delhi,South Delhi                   ,SUNIL KUMAR,Male,38,GEN,IND,Batsman,1140,0,1140,1752748
2014,NCT OF Delhi,South Delhi                   ,SUMANT KUMAR,Male,51,GEN,IND,Television,1640,0,1640,1752748
2014,NCT OF Delhi,South Delhi                   ,None of the Above,,,,NOTA,NOTA,4005,5,4010,1752748
2014,Puducherry,Puducherry,R.K.R. ANANTHARAMAN,Male,41,GEN,PMK,Mango,22745,9,22754,901357
2014,Puducherry,Puducherry,R. RADHAKRISHNAN,Male,42,GEN,AINRC,Jug,255732,94,255826,901357
2014,Puducherry,Puducherry,M.V. OMALINGAM,Male,42,GEN,ADMK,Two Leaves,132640,17,132657,901357
2014,Puducherry,Puducherry,S. KRISHNAMOORTHY,Male,48,SC,BSP,Elephant,2060,0,2060,901357
2014,Puducherry,Puducherry,V. NARAYANASAMY,Male,66,GEN,INC,Hand,194873,99,194972,901357
2014,Puducherry,Puducherry,A.M.H. NAZEEM,Male,52,GEN,DMK,Rising Sun,60543,37,60580,901357
2014,Puducherry,Puducherry,R. VISWANATHAN,Male,64,GEN,CPI,Ears of Corn And Sickle,12706,3,12709,901357
2014,Puducherry,Puducherry,S. CHITRAKALA,Female,37,GEN,JD(U),Arrow,308,1,309,901357
2014,Puducherry,Puducherry,G. PALANI,Male,59,GEN,CPI(ML)(L),Flag with Three Stars,437,1,438,901357
2014,Puducherry,Puducherry,MARIE UTHRIANATHAN,Male,32,GEN,SAP,Battery Torch,366,0,366,901357
2014,Puducherry,Puducherry,DR. V. RANGARAJAN,Male,59,GEN,AAAP,Broom,8303,4,8307,901357
2014,Puducherry,Puducherry,P. ASARAVEL,Male,41,SC,IND,Cup & Saucer,3472,0,3472,901357
2014,Puducherry,Puducherry,K. RAMADASS,Male,49,SC,IND,Television,1236,0,1236,901357
2014,Puducherry,Puducherry,PROFESSOR M. RAMADASS,Male,64,GEN,IND,Ceiling Fan,2493,1,2494,901357
2014,Puducherry,Puducherry,RAMAMURTHI,Male,53,GEN,IND,Whistle,1442,0,1442,901357
2014,Puducherry,Puducherry,S. EZHILARASAN,Male,41,SC,IND,Ring,1777,0,1777,901357
2014,Puducherry,Puducherry,KALIAYAMURTHY,Male,44,SC,IND,Refrigerator,747,0,747,901357
2014,Puducherry,Puducherry,SANJIVGANTHI .S,Male,30,SC,IND,BUCKET,5896,0,5896,901357
2014,Puducherry,Puducherry,G. SHANMUGAM,Male,50,GEN,IND,Candles,1726,0,1726,901357
2014,Puducherry,Puducherry,M. CHITTIBABU,Male,37,GEN,IND,Chappals,1340,0,1340,901357
2014,Puducherry,Puducherry,S. SUDARSANAN,Male,37,GEN,IND,Letter Box,1270,0,1270,901357
2014,Puducherry,Puducherry,G. SUTHA,Female,30,SC,IND,Bat,467,0,467,901357
2014,Puducherry,Puducherry,I. SENTHIL KUMAR,Male,31,GEN,IND,Camera,477,0,477,901357
2014,Puducherry,Puducherry,J. DHANDAPANI,Male,61,GEN,IND,Gas Cylinder,1144,0,1144,901357
2014,Puducherry,Puducherry,P. DHANARASU @ MATHIMAHARAJA,Male,50,GEN,IND,Walking Stick,198,0,198,901357
2014,Puducherry,Puducherry,P. BAKKIARAJ,Male,31,SC,IND,Pot,610,0,610,901357
2014,Puducherry,Puducherry,PUVALA NAGESWARA RAO,Male,60,GEN,IND,Sewing Machine,465,0,465,901357
2014,Puducherry,Puducherry,K. MANJINI,Male,41,GEN,IND,Coconut,767,0,767,901357
2014,Puducherry,Puducherry,R. VALAVAN,Male,40,GEN,IND,Carrom Board,497,0,497,901357
2014,Puducherry,Puducherry,V. VIJAYA,Female,29,GEN,IND,Green Chilli,746,0,746,901357
2014,Puducherry,Puducherry,None of the Above,,,,NOTA,NOTA,22267,1,22268,901357
2014,Punjab,Gurdaspur,SUKHWINDER SINGH,Male,56,SC,BSP,Elephant,5620,1,5621,1500337
2014,Punjab,Gurdaspur,PARTAP SINGH BAJWA,Male,57,GEN,INC,Hand,346143,47,346190,1500337
2014,Punjab,Gurdaspur,VARINDER SINGH,Male,27,GEN,CPI,Ears of Corn And Sickle,11839,0,11839,1500337
2014,Punjab,Gurdaspur,VINOD KHANNA,Male,68,GEN,BJP,Lotus,482042,213,482255,1500337
2014,Punjab,Gurdaspur,SANTOSH KUMARI,Female,38,SC,MEDP,FLUTE,3645,0,3645,1500337
2014,Punjab,Gurdaspur,SUCHA SINGH CHHOTEPUR,Male,66,GEN,AAAP,Broom,173287,89,173376,1500337
2014,Punjab,Gurdaspur,GURPREET SINGH KHANNA,Male,46,GEN,BGTD,Bat,1785,0,1785,1500337
2014,Punjab,Gurdaspur,GURMEET SINGH BAKHATPURA,Male,62,GEN,CPI(ML)(L),Flag with Three Stars,2875,0,2875,1500337
2014,Punjab,Gurdaspur,PETER MASIH,Male,32,GEN,SSPD,Candles,1463,0,1463,1500337
2014,Punjab,Gurdaspur,AMIT AGGARWAL,Male,42,GEN,IND,Kite,1195,0,1195,1500337
2014,Punjab,Gurdaspur,SIKANDER SINGH,Male,34,SC,IND,Stool,2124,0,2124,1500337
2014,Punjab,Gurdaspur,MUKESH,Male,32,GEN,IND,Batsman,1649,0,1649,1500337
2014,Punjab,Gurdaspur,ROHIT MAINGI,Male,37,GEN,IND,Table Lamp,4057,0,4057,1500337
2014,Punjab,Gurdaspur,None of the Above,,,,NOTA,NOTA,4625,0,4625,1500337
2014,Punjab,Amritsar,AMARJIT SINGH ASAL,Male,58,SC,CPI,Ears of Corn And Sickle,12902,0,12902,1477262
2014,Punjab,Amritsar,CAPTAIN AMARINDER SINGH,Male,72,GEN,INC,Hand,482854,22,482876,1477262
2014,Punjab,Amritsar,ARUN JAITLEY,Male,61,GEN,BJP,Lotus,380057,49,380106,1477262
2014,Punjab,Amritsar,PARDEEP SINGH WALIA,Male,61,GEN,BSP,Elephant,5869,1,5870,1477262
2014,Punjab,Amritsar,SURINDER SINGH,Male,58,GEN,DCP,Telephone,833,0,833,1477262
2014,Punjab,Amritsar,KRISHAN SHARMA,Male,38,GEN,NBDP,Table,503,0,503,1477262
2014,Punjab,Amritsar,GURDIAL SINGH GILL,Male,33,SC,DBSP,Batsman,604,0,604,1477262
2014,Punjab,Amritsar,DR. DALJIT SINGH,Male,79,GEN,AAAP,Broom,82619,14,82633,1477262
2014,Punjab,Amritsar,BALBIR SINGH,Male,49,GEN,BGTD,Bat,827,0,827,1477262
2014,Punjab,Amritsar,BUTA SINGH,Male,33,SC,BSP(A),Sewing Machine,941,0,941,1477262
2014,Punjab,Amritsar,YUSAF MOHAMMAD,Male,34,GEN,SP,Bicycle,922,0,922,1477262
2014,Punjab,Amritsar,AMARINDER SINGH,Male,36,GEN,IND,Brush,1151,0,1151,1477262
2014,Punjab,Amritsar,ARUN KUMAR JOSHI,Male,40,GEN,IND,Shuttle,9023,0,9023,1477262
2014,Punjab,Amritsar,DR. INDERPAL,Male,52,SC,IND,Kite,3083,0,3083,1477262
2014,Punjab,Amritsar,SHAM LAL GANDHIWADI,Male,32,SC,IND,Kettle,2691,0,2691,1477262
2014,Punjab,Amritsar,SURINDER KUMAR KHOSLA,Male,45,SC,IND,Air Conditioner,2396,0,2396,1477262
2014,Punjab,Amritsar,KANWALJIT SINGH SAHOTA,Male,33,SC,IND,BUCKET,2123,0,2123,1477262
2014,Punjab,Amritsar,GAGANDEEP KUMAR,Male,32,GEN,IND,Camera,3294,0,3294,1477262
2014,Punjab,Amritsar,BAL KRISHAN SHARMA,Male,53,GEN,IND,Battery Torch,2878,0,2878,1477262
2014,Punjab,Amritsar,BHAGWANT SINGH,Male,53,GEN,IND,Chappals,2303,0,2303,1477262
2014,Punjab,Amritsar,MOHINDER SINGH,Male,64,SC,IND,Auto- Rickshaw,1140,0,1140,1477262
2014,Punjab,Amritsar,REHMAT MASIH,Male,55,GEN,IND,Television,1214,0,1214,1477262
2014,Punjab,Amritsar,RATTAN SINGH RANDHAWA,Male,59,GEN,IND,Ceiling Fan,4350,0,4350,1477262
2014,Punjab,Amritsar,None of the Above,,,,NOTA,NOTA,2533,0,2533,1477262
2014,Punjab,Khadoor Sahib,SUCHA SINGH MANN,Male,46,SC,BSP,Elephant,8490,1,8491,1563409
2014,Punjab,Khadoor Sahib,HARMINDER SINGH GILL,Male,50,GEN,INC,Hand,366742,21,366763,1563409
2014,Punjab,Khadoor Sahib,RANJIT SINGH BRAHMPURA,Male,76,GEN,SAD,Scales,467238,94,467332,1563409
2014,Punjab,Khadoor Sahib,STEPHEN MASIH,Male,36,GEN,SSPD,Candles,4329,0,4329,1563409
2014,Punjab,Khadoor Sahib,SIMRANJIT SINGH MANN,Male,68,GEN,SAD(M),HOCKEY & BALL,13982,8,13990,1563409
2014,Punjab,Khadoor Sahib,SUKHCHAIN CHAND,Male,36,SC,DBSP,Kite,1313,0,1313,1563409
2014,Punjab,Khadoor Sahib,GURPAL SINGH,Male,53,SC,aimpr,Air Conditioner,1182,0,1182,1563409
2014,Punjab,Khadoor Sahib,BALDEEP SINGH,Male,44,GEN,AAAP,Broom,144441,80,144521,1563409
2014,Punjab,Khadoor Sahib,BALWANT SINGH SULTANPURI,Male,60,SC,BSP(A),Battery Torch,2930,0,2930,1563409
2014,Punjab,Khadoor Sahib,SUKHDEV SINGH CHOHAN,Male,67,SC,IND,Gas Cylinder,801,0,801,1563409
2014,Punjab,Khadoor Sahib,SUKHWANT SINGH,Male,53,GEN,IND,Television,1053,0,1053,1563409
2014,Punjab,Khadoor Sahib,KAWALJIT SINGH,Male,29,GEN,IND,Harmonium,962,0,962,1563409
2014,Punjab,Khadoor Sahib,GURNAM SINGH,Male,59,SC,IND,Ceiling Fan,9307,0,9307,1563409
2014,Punjab,Khadoor Sahib,JASBIR SINGH,Male,48,SC,IND,Bat,3114,0,3114,1563409
2014,Punjab,Khadoor Sahib,BALWINDER SINGH,Male,57,GEN,IND,Auto- Rickshaw,3804,0,3804,1563409
2014,Punjab,Khadoor Sahib,BHUPINDER SINGH,Male,30,SC,IND,Telephone,3282,0,3282,1563409
2014,Punjab,Khadoor Sahib,MAHINDER SINGH HAMIRA,Male,48,SC,IND,Stool,1720,0,1720,1563409
2014,Punjab,Khadoor Sahib,None of the Above,,,,NOTA,NOTA,5624,0,5624,1563409
2014,Punjab,Jalandhar,SANTOKH SINGH CHAUDHARY,Male,67,SC,INC,Hand,380467,12,380479,1551497
2014,Punjab,Jalandhar,SUKHWINDER SINGH KOTLI,Male,49,SC,BSP,Elephant,46913,1,46914,1551497
2014,Punjab,Jalandhar,PAWAN KUMAR TINU,Male,47,SC,SAD,Scales,309478,20,309498,1551497
